Country Name,Country Code,Series Name,Series Code,1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,163.232761704578,157.931045846552,161.136118369411,186.419089544981,206.076787850271,224.580999112198,267.395219989594,271.426149209154,275.266085855139,292.644647182024,278.095415220662,297.999248705447,312.059843942513,342.071923724964,355.738409768732,347.462029998068,368.749759408129,303.850437957407,317.558738700794,301.50079120851,346.226610189499,373.628235651141,399.577312178982,414.898679748919,412.509354123275,440.962065164669,442.03533042158,449.910313665362,468.845513103988,543.845053399477,624.108803038152,710.511222493062,802.01374204361,1022.73246703925,993.503405259298,1096.63613606381,1350.63447029137,1449.60330101112,1434.01798692108,1438.05700503424,1559.86377864962,1590.17433134297,1714.27953738629,1957.96981331058,1974.37773145023,2050.16380022056,1915.55158799947,2250.1790176424,2366.30960899931,2484.8454294403
Indonesia,IDN,"Population, total",SP.POP.TOTL,127945196,131213215,134521025,137861540,141250964,144693087,148177096,151686337,155228658,158790611,162331962,165791694,169135273,172421390,175694647,178949174,182159874,185361228,188558416,191737287,194928533,198140162,201373791,204628007,207855486,210996910,214072421,217112437,220115092,223080121,225938595,228805144,231797427,234858289,237936543,240981299,244016173,247099697,250222695,253275918,256229761,259091970,261850182,264498852,267066843,269582878,271857970,273753191,275501339,277534122
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,201.667670574784,232.170634807529,277.050792814774,332.282053882835,364.285790473086,355.235950857064,489.160196508669,563.783364476972,580.810595521557,510.4349865101,522.717146902044,514.437643513332,472.7226386688,440.372378147236,479.810716633827,527.811477222369,582.678967672297,629.160679800489,678.977736957462,824.079148994808,907.471785731365,1020.1466814341,1129.09270986001,1054.34735827552,459.191863103941,663.523229868446,770.865351580294,739.003946535355,888.901389665655,1052.41319921916,1136.75521127965,1249.39769359418,1572.79793972155,1840.32992667702,2144.38954419287,2239.09526529896,3094.44307866403,3613.8008884858,3668.21208337097,3602.88551680629,3476.62485441547,3322.58167895444,3558.81885175737,3839.78507460491,3902.661675559,4151.22755440796,3895.61815200225,4334.23145407913,4787.91236404903,4940.54980501156
"Iran, Islamic Rep.",IRN,"Population, total",SP.POP.TOTL,31895534,32856976,33841060,34876497,35993661,37205013,38520664,40476251,42500030,44027986,45628402,47266160,48913237,50541490,52111868,53644736,55793629,57990883,59372016,59755430,59985749,60794809,61598378,62480533,63461421,64474745,65544383,66674851,67327117,67954699,69061674,70182594,71275760,72319418,73318394,74322685,75373855,76342971,77324451,78458928,79961672,81790841,83306231,84505076,85617562,86564202,87290193,87923432,88550570,89172767
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,1448.7637069233,1575.80607387262,2011.0272869926,2311.01542973089,2166.89034831665,2429.56177238612,2449.65340109462,2482.92048465463,2963.49805963631,3551.4946474781,3556.48502920437,3812.10636953974,4274.80524001059,2651.48486764377,2361.4171983608,2246.19174034655,2237.05226140112,..,..,1066.74193845197,1197.64214617436,1585.97793678392,1954.66075232286,1823.27451370299,1737.70003294514,1765.78364270671,1672.02287649013,1902.94763906684,1910.4771336696,2259.51631977961,2751.79304173638,3226.61397063388,3736.1777926143,4838.00355614642,5623.91168093228,5602.5562818391,6458.57395613765,8201.58167797696,8329.00206664879,6280.68186740814,5757.54333251596,4990.93679541655,5497.24323254699,5758.59072766807,3850.75125291395,3276.75326508226,2746.41948317591,4084.20030478647,4668.45744305826,4502.5463291805
Iraq,IRQ,"Population, total",SP.POP.TOTL,11243146,11617622,11999342,12400190,12819707,13233830,13653369,14067260,14467682,14903737,15377032,15753856,16148221,16598019,16987346,17442590,17658381,17846378,18385673,19295818,20248073,20948858,21639332,22330770,23053488,23820734,24628858,25425663,26255343,27068823,27858948,28698684,28905607,28660887,29218381,30289040,31264875,32378061,33864447,35481800,36746488,37757813,38697943,39621162,40590700,41563520,42556984,43533592,44496122,45504560
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,1024.33630358358,1158.45710616288,1479.64993422836,1599.82473772801,1853.57400538712,2857.55959079762,3850.25849663916,2688.7254518648,2929.44877647525,2731.72448130332,3052.49979949147,3073.86085605469,2926.91783999191,3420.54033968673,3690.0711935244,3774.20643860061,10216.5688075327,22.8503705157307,30.1143155146922,53.480234998687,197.122426551766,615.500371815598,482.163618606282,929.876446552425,894.329094332383,1548.2982843358,1963.72283862715,1422.83133890376,1254.16204512828,809.845684048259,1314.96958425703,1744.50872617768,2253.78598408336,3099.59204401168,4504.50810924484,3686.40208888479,4430.42624189518,5736.89895897239,6437.50291063284,6612.90225210234,6215.98603314029,4416.94292408042,4308.84808910054,4725.19357334032,5601.46706102705,5621.18169491752,4250.74290829159,4816.78483395313,6441.91736451813,5512.47571978422
Ireland,IRL,"Population, total",SP.POP.TOTL,3137500,3189550,3238050,3282200,3329100,3373750,3412800,3453000,3485800,3510600,3532423,3538082,3539690,3540057,3524949,3511009,3513974,3534235,3558430,3576261,3590386,3608841,3637510,3674171,3712696,3754786,3805174,3866243,3931947,3996521,4070262,4159914,4273591,4398942,4489544,4535375,4560155,4580084,4599533,4623816,4657740,4701957,4755335,4807388,4867316,4934340,4985382,5033164,5127170,5262382
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,2516.92768605196,2973.40012301715,2919.58308695615,3427.0734359204,4399.98680535092,5429.96200087479,6372.43777545453,5986.1541089392,6160.63829313723,5915.24177164341,5692.02738597285,6011.7355464232,8112.17136316453,9581.91308572415,10715.8702780539,11175.816603647,14031.3025675469,14087.2074393708,15714.3847487231,14657.0615549805,15902.9296755168,19158.4564773907,20835.8977130847,22551.1139134126,24294.8547674007,26338.1077543817,26334.5672050501,28282.409882073,32705.4345565698,41203.5295847568,47754.2023194244,50933.0216095589,54329.1618599624,61396.417461176,61353.1065629523,52133.0906162544,48663.6004439251,52219.7057327581,48943.8206459561,51496.9616850661,55752.7649838131,62179.2642662951,62784.0656875694,70150.7370157965,79446.9391085469,80848.3019020489,85973.0884875501,102001.798249145,103983.29133582,103684.880801837
Isle of Man,IMN,"Population, total",SP.POP.TOTL,59179,59949,60701,61506,62333,63172,64022,64558,64654,64598,64500,64376,64663,65554,66636,67740,68865,69770,70307,70710,71094,71454,71981,72793,73727,74668,75562,76398,77183,77939,78677,79415,80228,81100,81997,82915,83828,84350,84338,84144,83896,83593,83450,83580,83775,83933,84046,84263,84519,84710
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12802.1226759755,14212.1651933048,16223.6501505447,18753.0401253347,20991.6231008789,20693.8381675417,21716.9460422835,25230.0755574049,29877.9587606731,35872.72612288,38184.3609765056,42662.5766870682,55072.1412564623,72304.9807352883,66175.2547436921,70625.2062497235,77838.3764409883,79326.3816034182,83204.6922265718,91881.0719500484,84753.5187422732,82041.6724147014,83510.2696040057,89425.8365374774,87152.4652554167,79530.5623233187,94124.2683273092,..,..
Israel,ISR,"Population, total",SP.POP.TOTL,3377000,3455000,3533000,3613000,3690000,3786000,3878000,3956000,4031000,4105000,4159000,4233000,4299000,4369000,4442000,4518000,4660000,4949000,5123000,5261000,5399000,5545000,5692000,5836000,5971000,6125000,6289000,6439000,6570000,6689700,6809000,6930100,7053700,7180100,7308800,7485600,7623600,7765800,7910500,8059500,8215700,8380100,8546000,8713300,8882800,9054000,9215100,9371400,9557500,9756700
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,5056.30171260372,4645.4439326355,4490.49130174756,5024.46075721827,4769.48129791228,5937.69303011839,6511.03401749785,6756.31120574457,7215.99205882897,7914.38342851821,7326.28452284241,6789.53869272969,8287.70349203074,9796.95235170676,11785.0692069054,11541.1679898848,13232.0591220943,14263.8830272298,15421.1245622809,15091.8706034557,16710.5380763274,18916.6736162439,20116.9818739492,20366.5829100097,20106.6307473306,19742.5203936202,21630.7476087887,20909.430361637,19035.1024144493,19627.1754936631,20557.0786270029,21223.9355901939,22494.6420931621,25633.6432169583,30173.3615938856,28317.0408441487,31266.6053174383,34354.7161182231,33156.2283157638,36941.8423573582,38259.6810956173,36206.5222171621,37690.4739511859,41114.7817082553,42406.8454263606,44452.2325623093,44846.7915954816,52129.5159612108,54930.9388075096,52261.6761509633
Italy,ITA,"Population, total",SP.POP.TOTL,55110868,55441001,55718260,55955411,56155143,56317749,56433883,56501675,56543548,56564074,56576718,56593071,56596155,56601931,56629288,56671781,56719240,56758521,56797087,56831821,56843400,56844303,56860281,56890372,56906744,56916317,56942108,56974100,57059007,57313203,57685327,57969484,58143979,58438310,58826731,59095365,59277417,59379449,59539717,60233948,60789140,60730582,60627498,60536709,60421760,59729081,59438851,59133173,58940425,58761146
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,3621.14582247876,4106.99386771403,4033.09935444585,4603.59970127027,5610.49809928171,6990.28580671461,8456.91897443827,7622.83332844583,7556.52343693203,7832.5753867885,7739.71528361795,7990.68656551182,11315.0151767923,14234.7286380474,15744.6612635428,16386.6622120866,20825.7842228307,21956.5297707332,23243.4745277206,18738.7638969132,19337.6308996383,20664.5522701724,23081.6046757702,21829.3458226222,22318.1373007109,22005.0545405773,20137.5912217673,20500.9543995672,22376.2978989329,27526.3224609957,31317.2007943296,32055.0920757503,33529.7266014361,37870.7475070969,40944.9124194678,37226.7571935402,36035.6449950691,38649.6394836789,35051.5212697703,35560.0814062288,35565.7213771496,30242.3861352184,30960.7315088902,32406.7203150134,34622.1696664741,33673.7509627421,31922.9191626183,36441.0598048734,35068.8359738449,38373.1660497534
Jamaica,JAM,"Population, total",SP.POP.TOTL,1974880,2003094,2029486,2054927,2080485,2106937,2135546,2166657,2199606,2232782,2264095,2292030,2315871,2336245,2354805,2373365,2392030,2411867,2434574,2459062,2484182,2509372,2532894,2554954,2576567,2596271,2612205,2625405,2638244,2651027,2664024,2676863,2689660,2701221,2711373,2722401,2733896,2746169,2759817,2773129,2784543,2794445,2802695,2808376,2811835,2813773,2820436,2827695,2827377,2825544
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,1202.6666810755,1428.01224028565,1461.47490351885,1581.43483429491,1271.11121759114,1150.99038511443,1254.65776504585,1374.94211887425,1497.31193310572,1620.96535957255,1048.35024568015,916.322656695011,1189.42271910832,1406.96173627637,1625.75789517578,1855.98837658536,1919.79535653497,1702.50169228049,1452.18838688296,2212.25641148563,2194.91122109026,2621.18197015945,2919.14778936804,3287.74675534221,3410.42776005243,3423.00861403231,3447.30389648976,3502.21311800396,3683.89333770788,3557.20059086002,3819.28423090316,4200.38895442653,4435.57144393175,4738.44977777995,5056.25803606977,4452.12079882126,4835.79108651148,5259.93175297891,5365.24217204558,5143.72218263652,4991.56151652962,5077.55096915616,5022.70017844299,5273.1490130852,5594.49358737819,5626.1704590766,4897.26476180879,5183.58102957767,6047.2164436428,6874.20028399387
Japan,JPN,"Population, total",SP.POP.TOTL,110162000,111573000,112775000,113872000,114913000,115890000,116807000,117661000,118480000,119307000,120083000,120837000,121482000,122069000,122578000,123069000,123478000,123964000,124425000,124829000,125178000,125472000,125757000,126057000,126400000,126631000,126843000,127149000,127445000,127718000,127761000,127773000,127854000,128001000,128063000,128047000,128070000,127833000,127629000,127445000,127276000,127141000,127076000,126972000,126811000,126633000,126261000,125681593,125124989,124516650
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,4448.31965623627,4775.89953559305,5310.43140904992,6472.7877874079,9012.13603523182,9301.14831026293,9668.74626395709,10583.1278908402,9779.97490636267,10652.0147161768,11207.4523524293,11809.4603450715,17451.8349394142,21141.7183951789,25499.8811728107,25265.9487590208,25801.3950393094,29428.4289039469,31992.7902119161,36345.2441262708,39933.5150564874,44197.6191013908,39150.0396308089,35638.2319556941,32423.7556133801,36610.1683163197,39169.3595701504,34406.1824638092,32820.7936433254,35387.0374203599,38298.9801712303,37812.8950199948,35991.546002862,35779.0245416427,39876.3039685725,41308.9968370512,44968.1562349739,48760.0789494211,49145.2804308193,40898.6478964744,38475.3952461838,34960.6393843385,39375.4731620781,38834.0529341227,39751.1330982711,40415.9567649547,40040.7655055923,40058.5373276179,34017.2718075024,33834.3921056453
Jordan,JOR,"Population, total",SP.POP.TOTL,1827584,1886636,1945141,2005418,2069104,2138078,2216903,2306655,2406349,2514785,2629939,2751492,2879799,3014694,3157177,3310954,3480587,3666379,3866887,4075759,4278166,4458195,4608676,4733665,4844403,4950775,5056174,5163310,5275532,5396117,5532423,5678534,6075548,6473457,6632873,6780493,6931258,7109980,7211863,7694814,8658026,9494246,9964656,10215381,10459865,10698683,10928721,11148278,11285869,11337052
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,655.227857480405,722.488862596469,878.353404437022,1045.55688747575,1257.64997262441,1530.05118646442,1763.74179397134,1900.56367461089,1945.37076405101,1956.7049234649,1888.6986201599,1814.87044862598,2223.08934925814,2241.09304708282,1988.31165596774,1274.97200921689,1195.22583628415,1184.94765359799,1373.41308230368,1375.54752910873,1457.70313219387,1509.04054936212,1503.14396718127,1530.7038436719,1633.28088186495,1646.19266238886,1673.35812510644,1738.38383765832,1816.40649289574,1889.4378392036,2062.69597047352,2216.9451815491,2478.29194408734,2643.1684392965,3416.12390126122,3618.89261685515,3914.70123105389,4152.49398098582,4386.4618185538,4477.61832070861,4255.89430213385,4064.25301043642,4003.40474641177,4073.11640314668,4146.40731063215,4159.6537537759,3998.67313829235,4152.75795426388,4311.0000506816,4482.08602630337
Kazakhstan,KAZ,"Population, total",SP.POP.TOTL,12972497,13158942,13346173,13543521,13750291,13957795,14172710,14397391,14634179,14885966,15147590,15413315,15721289,16072478,16430590,16249500,16348000,16451711,16439095,16380672,16145766,15816243,15578227,15334405,15071640,14928374,14883626,14858335,14858948,14909019,15012984,15147029,15308085,15484192,15776938,16092822,16321872,16557202,16792090,17035551,17288285,17542806,17794055,18037776,18276452,18513673,18755666,19191356,19634983,19900177
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1647.41963968747,1514.92309359658,1515.73765903177,1429.07817700902,1316.18362895297,1288.18851938364,1350.30500819378,1445.50323686938,1468.66867224573,1130.1175320085,1229.00096132728,1490.92675457119,1658.03114240952,2068.12352309089,2874.28848272999,3771.27895733845,5291.57400354244,6771.41662014884,8458.01947450022,7165.22477794014,9070.48825285747,11633.9985836418,12386.6992652963,13890.6339694612,12807.2630452048,10510.7703240885,7714.84184376024,9247.58067886159,9812.62543137393,9812.59552626324,9121.63640904156,10270.8873391027,11484.4168149009,13136.6229097144
Kenya,KEN,"Population, total",SP.POP.TOTL,13203949,13651908,14102268,14577346,15087423,15620613,16187124,16785962,17411491,18069461,18753176,19452161,20160879,20882094,21626122,22387803,23162269,23918235,24655723,25391830,26133744,26878347,27615736,28364264,29137373,29965129,30851606,31800343,32779823,33767122,34791836,35843010,36925253,38036793,39186895,40364444,41517895,42635144,43725806,44792368,45831863,46851488,47894670,48948137,49953304,50951450,51985780,53005614,54027487,55100586
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,224.929588263062,238.746487543194,246.38181544273,308.312553212369,351.533532966598,399.113089445615,448.83302433513,408.346671217519,369.387053467119,330.900756462018,330.154053381897,315.390881958564,359.068003341567,381.705990275444,386.355948566717,369.98335719547,370.100141664428,340.806450943836,332.949910373732,226.521154346052,273.521794812193,336.565349625298,436.195703642746,462.40453685964,483.708632337355,430.367259869666,411.821352113869,408.36060874809,401.092370099667,441.391411736172,462.61821577443,522.776840246892,699.399738284504,840.191631882336,915.998915654065,1049.12179424341,1093.63962367926,1099.31546497439,1289.78079149822,1376.82920465019,1489.91972057277,1496.65357260021,1562.07661862777,1675.98842173012,1845.7834137515,1970.08007048615,1936.25075454374,2069.66112881918,2099.29856841025,1949.89896909713
